ID,банки,"налоги, льготы, жкх",сельское хозяйство,"экспорт продуктов, нефть, газ",курсы валют,европа,пенсии,экономические мероприятия
0,0.3264757815382832,0.28472969799732245,0.2297422166380512,0.15905230382634314,0.0,0.0,0.0,0.0
1,0.0,0.2297979797979798,0.0,0.7702020202020202,0.0,0.0,0.0,0.0
2,0.42277429182433757,0.27653597120968976,0.0,0.0,0.30068973696597273,0.0,0.0,0.0
3,0.0,0.08145612582344844,0.2629007235571616,0.09100409661594056,0.0,0.5646390540034494,0.0,0.0
4,0.0,0.12143690114091298,0.0,0.06783563158970414,0.0,0.0,0.6105206843073372,0.20020678296204572
5,0.2332644029105306,0.1525778635431176,0.1641490242703734,0.1136416321871816,0.16590462880802445,0.0,0.1704624482807724,0.0
6,0.0,0.0,0.0,0.1455363115095475,0.4249348988460584,0.0,0.0,0.42952878964439417
7,0.0,0.1671496066085829,0.0,0.5602267034683274,0.2726236899230897,0.0,0.0,0.0
8,0.2927093576287853,0.0,0.0,0.2852039894844575,0.20818366077341416,0.0,0.21390299211334315,0.0
9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,0.0,0.4272300469483568,0.0,0.2863849765258216,0.0,0.0,0.2863849765258216,0.0
11,0.23204272661900505,0.025296461180596454,0.0,0.0,0.04125893401113325,0.7014018781892654,0.0,0.0
12,0.0,0.2210608696548998,0.0,0.12348638323213267,0.09013845620955138,0.3830884388905934,0.0,0.1822258520128228
13,0.0,0.20503553546784223,0.0,0.2290690048267102,0.11147208256273061,0.0,0.2290690048267102,0.22535437231600677
14,0.0,0.36058900937281546,0.2909514493616633,0.2014279264811515,0.14703161478436994,0.0,0.0,0.0
15,0.0,0.3756240412773672,0.0,0.0,0.0,0.0,0.31473992469669504,0.3096360340259378
16,0.3574474342008528,0.0,0.0,0.2612115865313925,0.3813409792677548,0.0,0.0,0.0
17,0.24270185291525104,0.1587508841199757,0.0,0.05911968212038167,0.1726168258702053,0.3668107549741863,0.0,0.0
18,0.0,0.3342340797873515,0.3595816378664627,0.12447056695377558,0.1817137153924103,0.0,0.0,0.0
19,0.0,0.2469172226830501,0.0,0.13792995039987233,0.20136297571746065,0.0,0.413789851199617,0.0
