ID,бизнес,культура,медиа,наука_и_техника,общество_и_путешествия,политика,происшествия,силовые_структуры,спорт,экономика_и_финансы
209,0.008526453869698294,0.13664188893747267,0.03541757761259292,0.033887188456493224,0.4254481853957149,0.1530389156099694,0.0,0.015741145605596852,0.04481853957149104,0.1464801049409707
210,0.010800508259212199,0.13574756459127488,0.03197797543413808,0.0349428208386277,0.42460821685726385,0.15184243964421856,0.00021177467174925878,0.013130029648454045,0.04510800508259212,0.1516306649724693
211,0.009012875536480686,0.12424892703862661,0.029399141630901286,0.041201716738197426,0.3982832618025751,0.16738197424892703,0.004935622317596567,0.029184549356223177,0.04377682403433476,0.15257510729613735
212,0.003994360902255639,0.11536654135338346,0.043468045112781954,0.042528195488721804,0.4243421052631579,0.17481203007518797,0.0014097744360902255,0.015977443609022556,0.048637218045112784,0.12946428571428573
213,0.00576992426974396,0.1139560043274432,0.04363505228993869,0.03930760908763072,0.42589253516047604,0.1694915254237288,0.0018031013342949874,0.016588532275513886,0.07717273710782546,0.10638297872340426
214,0.002612671456564337,0.12540822991508818,0.04441541476159373,0.035924232527759635,0.40953625081645983,0.17504898758981058,0.002612671456564337,0.013063357282821686,0.0790333115610712,0.11234487263226649
215,0.0036407766990291263,0.10436893203883495,0.05339805825242718,0.04004854368932039,0.42839805825242716,0.19053398058252427,0.0036407766990291263,0.01699029126213592,0.06310679611650485,0.09587378640776699
216,0.004968944099378882,0.08819875776397515,0.055900621118012424,0.05093167701863354,0.3813664596273292,0.22111801242236026,0.0037267080745341614,0.014906832298136646,0.0484472049689441,0.13043478260869565
217,0.004477611940298508,0.10298507462686567,0.04402985074626865,0.048507462686567165,0.4455223880597015,0.17388059701492536,0.005970149253731343,0.011940298507462687,0.048507462686567165,0.11417910447761194
218,0.0020876826722338203,0.11029923451635351,0.049408489909533754,0.0441892832289492,0.4231036882393876,0.15762004175365343,0.0041753653444676405,0.022268615170494086,0.05601948503827418,0.13082811412665274
219,0.0029182879377431907,0.12378404669260701,0.04134241245136187,0.04936770428015564,0.4255836575875486,0.15248054474708173,0.004134241245136187,0.02893968871595331,0.05301556420233463,0.11843385214007782
220,0.003457446808510638,0.12579787234042553,0.043351063829787234,0.047606382978723404,0.4422872340425532,0.13643617021276597,0.0031914893617021275,0.026329787234042553,0.06037234042553191,0.11117021276595744
221,0.0027151778441487917,0.10779256041270703,0.04670105891935922,0.04018463209340212,0.46076568015204994,0.14960629921259844,0.002986695628563671,0.02959543850122183,0.05538962802063535,0.1042628292153136
222,0.0026155187445510027,0.12060447544318512,0.04591688462656204,0.027317640220866028,0.4385353095030514,0.15576867189770416,0.002906131938390003,0.026445800639349027,0.07120023249055507,0.1086893344957861
223,0.004353650368385801,0.12257200267916946,0.044541192230408574,0.032150033489618215,0.43000669792364365,0.15271265907568654,0.0016744809109176155,0.025452109845947757,0.09812458137977227,0.0884125920964501
224,0.0034735623311462757,0.10690852952527981,0.05943651099961405,0.028174450019297567,0.39637205712080276,0.17946738710922425,0.0034735623311462757,0.025858741798533386,0.10768043226553455,0.08915476649942107
225,0.000984251968503937,0.10974409448818898,0.04822834645669291,0.025098425196850394,0.4183070866141732,0.17765748031496062,0.003937007874015748,0.02608267716535433,0.1279527559055118,0.06200787401574803
226,0.0008216926869350862,0.09449465899753492,0.05587510271158587,0.031224322103533278,0.4231717337715694,0.17748562037797863,0.0049301561216105174,0.014790468364831553,0.1199671322925226,0.07723911257189811
227,0.00392156862745098,0.12026143790849673,0.040522875816993466,0.03137254901960784,0.3908496732026144,0.21176470588235294,0.00522875816993464,0.047058823529411764,0.06274509803921569,0.08627450980392157
228,0.002861230329041488,0.07868383404864092,0.05293276108726753,0.02861230329041488,0.41917024320457796,0.17882689556509299,0.005722460658082976,0.060085836909871244,0.07725321888412018,0.09585121602288985
229,0.00505902192242833,0.10286677908937605,0.049747048903878585,0.04215851602023609,0.4156829679595278,0.17622259696458684,0.0016863406408094434,0.03709949409780776,0.06155143338954469,0.10792580101180438
230,0.003257328990228013,0.09283387622149837,0.05252442996742671,0.044381107491856676,0.41001628664495116,0.1779315960912052,0.002035830618892508,0.025651465798045604,0.09324104234527687,0.0981270358306189
231,0.004039383993940924,0.11486998232769503,0.0520070689219894,0.03483968694774047,0.42085331986872004,0.1734410502398384,0.003029537995455693,0.02373138096440293,0.0780106033829841,0.09517798535723303
232,0.003284072249589491,0.13218390804597702,0.0481663929939792,0.03858784893267652,0.42063492063492064,0.16529830322933772,0.003284072249589491,0.02435686918445539,0.0752599890530925,0.08894362342638204
233,0.002672209026128266,0.11163895486935867,0.044833729216152016,0.025831353919239904,0.45219714964370544,0.16894299287410927,0.004156769596199525,0.024643705463182897,0.07333729216152018,0.0917458432304038
234,0.0015832805573147563,0.09784673844205193,0.039898670044331855,0.027232425585813805,0.46865104496516785,0.17384420519316024,0.00253324889170361,0.022482583913869536,0.07979734008866371,0.08613046231792273
235,0.002073255010366275,0.09778852798894264,0.043538355217691775,0.03178991015894955,0.4540428472702142,0.16413268832066344,0.0027643400138217,0.0248790601243953,0.09709744298548721,0.08189357290946786
236,0.0023894862604540022,0.10115491835921943,0.050975706889685383,0.03424930306650737,0.4464356829948228,0.1561131023496615,0.0031859816806053365,0.021107128634010354,0.10951812027080844,0.07487056949422541
237,0.0009519276534983341,0.10138029509757258,0.05854355069014755,0.03712517848643503,0.424559733460257,0.14707282246549264,0.0033317467872441696,0.02427415516420752,0.12660637791527843,0.07615421227986673
238,0.002313030069390902,0.1056283731688512,0.07247494217424827,0.03161141094834233,0.36237471087124135,0.18581341557440248,0.0038550501156515036,0.028527370855821126,0.09560524286815729,0.1117964533538936
239,0.0036900369003690036,0.0959409594095941,0.08579335793357934,0.03044280442804428,0.4022140221402214,0.1559040590405904,0.0036900369003690036,0.04059040590405904,0.05350553505535055,0.1282287822878229
240,0.010814708002883922,0.09444844989185291,0.04974765681326604,0.024513338139870222,0.43186733958183127,0.12761355443403027,0.006488824801730353,0.04830569574621485,0.0555155010814708,0.1506849315068493
241,0.008412197686645636,0.10655450403084472,0.03925692253767964,0.037504381352961795,0.4107956536978619,0.14546091833158079,0.002103049421661409,0.021731510690501228,0.06309148264984227,0.1650893796004206
